ensembl_id,chrom,window_start,window_end,window_len,biotype,in_gtf,n_neighbor_genes,target_cds,target_utr,target_exon_noncoding,target_intron,neighbor_exon,neighbor_intron,intergenic,raw_target_cds,raw_target_utr,raw_target_exon,raw_target_intron,raw_neighbor_exon,raw_intergenic,symbol,family
ENSG00000050748,5,180193795,180390402,196608,protein_coding,True,5,0.008412679036458334,0.025782267252604168,0.0113525390625,0.2543233235677083,0.031529744466145836,0.3334503173828125,0.3351491292317708,0.008412679036458334,0.031702677408854164,0.0455474853515625,0.2543233235677083,0.035024007161458336,0.3351491292317708,MAPK9,kinase
ENSG00000109339,4,86496321,86692928,196608,protein_coding,True,2,0.0,0.004542032877604167,0.0,0.4954630533854167,0.007593790690104167,0.492401123046875,0.0,0.0,0.004542032877604167,0.004542032877604167,0.4954630533854167,0.0095367431640625,0.0,MAPK10,kinase
ENSG00000185386,22,50172463,50369070,196608,protein_coding,True,16,0.005574544270833333,0.006810506184895833,0.0012868245442708333,0.022211710611979168,0.226165771484375,0.586669921875,0.15128072102864584,0.005574544270833333,0.009882609049479166,0.013671875,0.022211710611979168,0.226165771484375,0.15128072102864584,MAPK11,kinase
ENSG00000188130,22,50163430,50360037,196608,protein_coding,True,16,0.005818684895833333,0.004730224609375,0.036829630533854164,0.035359700520833336,0.18181864420572916,0.547027587890625,0.18841552734375,0.005818684895833333,0.005315144856770833,0.0473785400390625,0.035359700520833336,0.20766194661458334,0.18841552734375,MAPK12,kinase
ENSG00000156711,6,36029505,36226112,196608,protein_coding,True,4,0.005574544270833333,0.0279693603515625,0.0022328694661458335,0.049245198567708336,0.065032958984375,0.7546030680338541,0.09534200032552083,0.005574544270833333,0.0300445556640625,0.035776774088541664,0.049245198567708336,0.065032958984375,0.09534200032552083,MAPK13,kinase
ENSG00000112062,6,35929434,36126041,196608,protein_coding,True,3,0.00604248046875,0.026860555013020832,0.0014546712239583333,0.3901163736979167,0.035222371419270836,0.3785603841145833,0.1617431640625,0.00604248046875,0.030797322591145832,0.034357706705729164,0.3901163736979167,0.0385589599609375,0.1617431640625,MAPK14,kinase
ENSG00000181085,8,143617975,143814582,196608,protein_coding,True,14,0.0087738037109375,0.0012003580729166667,0.005157470703125,0.0159912109375,0.18888346354166666,0.5916951497395834,0.18829854329427084,0.0087738037109375,0.0012003580729166667,0.015131632486979166,0.0159912109375,0.19040425618489584,0.18829854329427084,MAPK15,kinase
ENSG00000162889,1,206586582,206783189,196608,protein_coding,True,8,0.0063629150390625,0.012074788411458334,0.0030873616536458335,0.22961934407552084,0.13404337565104166,0.3329823811848958,0.281829833984375,0.0063629150390625,0.012791951497395834,0.021525065104166668,0.22961934407552084,0.1362457275390625,0.281829833984375,MAPKAPK2,kinase
ENSG00000114738,3,50513183,50709790,196608,protein_coding,True,9,0.005833943684895833,0.01055908203125,0.0035196940104166665,0.17220560709635416,0.16626993815104166,0.2604878743489583,0.3811238606770833,0.005833943684895833,0.01055908203125,0.0199127197265625,0.17220560709635416,0.16756693522135416,0.3811238606770833,MAPKAPK3,kinase
ENSG00000089022,12,111743709,111940316,196608,protein_coding,True,10,0.007868448893229166,0.050928751627604164,0.012181599934895834,0.23526509602864584,0.11873881022135417,0.3243459065755208,0.25067138671875,0.007868448893229166,0.052693684895833336,0.07097880045572917,0.23526509602864584,0.1371612548828125,0.25067138671875,MAPKAPK5,kinase
ENSG00000116141,1,220429782,220626389,196608,protein_coding,True,6,0.005228678385416667,0.004002888997395833,0.0027974446614583335,0.4877166748046875,0.0094146728515625,0.00994873046875,0.4808909098307292,0.005228678385416667,0.008626302083333334,0.012029012044270834,0.4877166748046875,0.014231363932291666,0.4808909098307292,MARK1,kinase
ENSG00000072518,11,63740619,63937226,196608,protein_coding,True,7,0.013956705729166666,0.024495442708333332,0.022633870442708332,0.3055979410807292,0.07558695475260417,0.17322285970052084,0.3845062255859375,0.013956705729166666,0.0284271240234375,0.061086018880208336,0.3055979410807292,0.07609049479166667,0.3845062255859375,MARK2,kinase
ENSG00000075413,14,103287057,103483664,196608,protein_coding,True,7,0.0095062255859375,0.007792154947916667,0.025365193684895832,0.4572550455729167,0.053934733072916664,0.015452067057291666,0.430694580078125,0.0095062255859375,0.015894571940104168,0.04266357421875,0.4572550455729167,0.0572052001953125,0.430694580078125,MARK3,kinase
ENSG00000007047,19,44980984,45177591,196608,protein_coding,True,12,0.0,0.000457763671875,0.0,0.499542236328125,0.070343017578125,0.3811086018880208,0.048548380533854164,0.0,0.000457763671875,0.000457763671875,0.499542236328125,0.15951029459635416,0.048548380533854164,MARK4,kinase
ENSG00000105613,19,12735647,12932254,196608,protein_coding,True,22,0.024871826171875,0.005610148111979167,0.007059733072916667,0.1710052490234375,0.16739400227864584,0.5372823079427084,0.0867767333984375,0.024871826171875,0.007441202799479167,0.037541707356770836,0.1710052490234375,0.17164103190104166,0.0867767333984375,MAST1,kinase
ENSG00000086015,1,45688683,45885290,196608,protein_coding,True,5,0.0025431315104166665,0.0014444986979166667,0.0007425944010416666,0.495269775390625,0.031672159830729164,0.2869923909505208,0.18133544921875,0.0025431315104166665,0.0014444986979166667,0.004730224609375,0.495269775390625,0.03472900390625,0.18133544921875,MAST2,kinase
ENSG00000099308,19,17999445,18196052,196608,protein_coding,True,12,0.021367390950520832,0.012491861979166666,0.0030110677083333335,0.23735555013020834,0.10788472493489583,0.3553212483723958,0.2625681559244792,0.021367390950520832,0.012964884440104166,0.036870320638020836,0.23735555013020834,0.1112060546875,0.2625681559244792,MAST3,kinase
ENSG00000069020,5,66498076,66694683,196608,protein_coding,True,4,0.0018463134765625,0.00140380859375,0.0,0.4967498779296875,0.006891886393229167,0.017293294270833332,0.4758148193359375,0.0018463134765625,0.00140380859375,0.0032501220703125,0.4967498779296875,0.011815388997395834,0.4758148193359375,MAST4,kinase
ENSG00000120539,10,27056121,27252728,196608,protein_coding,True,8,0.0134124755859375,0.010274251302083334,1.52587890625e-05,0.144805908203125,0.12081400553385417,0.661346435546875,0.0493316650390625,0.0134124755859375,0.010274251302083334,0.023701985677083332,0.144805908203125,0.14670817057291666,0.0493316650390625,MASTL,kinase
ENSG00000007264,19,3703825,3900432,196608,protein_coding,True,10,0.009328206380208334,0.008733113606770834,0.0029856363932291665,0.101837158203125,0.10595194498697917,0.6531880696614584,0.11797587076822917,0.009328206380208334,0.010340372721354166,0.021046956380208332,0.101837158203125,0.10595194498697917,0.11797587076822917,MATK,kinase
ENSG00000165304,9,36473770,36670377,196608,protein_coding,True,1,0.0082550048828125,0.0009358723958333334,0.0024566650390625,0.484344482421875,0.0012257893880208333,0.06885782877604167,0.4339243570963542,0.0082550048828125,0.006220499674479167,0.011647542317708334,0.484344482421875,0.0012257893880208333,0.4339243570963542,MELK,kinase
ENSG00000153208,2,111800303,111996910,196608,protein_coding,True,6,0.007375081380208333,0.0006561279296875,0.0,0.4919687906901042,0.04119873046875,0.3922322591145833,0.06656901041666667,0.007375081380208333,0.005889892578125,0.008031209309895834,0.4919687906901042,0.049112955729166664,0.06656901041666667,MERTK,kinase
ENSG00000105976,7,116573747,116770354,196608,protein_coding,True,1,0.0148162841796875,0.002197265625,0.0009307861328125,0.4813181559244792,0.0027516682942708335,0.4554341634114583,0.042551676432291664,0.0148162841796875,0.003972371419270833,0.0179443359375,0.4813181559244792,0.0027516682942708335,0.042551676432291664,MET,kinase
ENSG00000079277,1,46518539,46715146,196608,protein_coding,True,9,0.008585611979166666,0.009150187174479166,0.0233154296875,0.261260986328125,0.14335123697916666,0.4033355712890625,0.1510009765625,0.008585611979166666,0.016077677408854168,0.041051228841145836,0.261260986328125,0.1841583251953125,0.1510009765625,MKNK1,kinase
ENSG00000099875,19,1962916,2159523,196608,protein_coding,True,9,0.007965087890625,0.013666788736979166,0.004923502604166667,0.0435333251953125,0.13744099934895834,0.6507314046223959,0.1417388916015625,0.007965087890625,0.019444783528645832,0.026555379231770832,0.0435333251953125,0.13744099934895834,0.1417388916015625,MKNK2,kinase
ENSG00000020426,14,60636438,60833045,196608,protein_coding,True,4,0.0034993489583333335,0.000518798828125,0.005198160807291667,0.49078369140625,0.07271321614583333,0.09526570638020833,0.3320210774739583,0.0034993489583333335,0.000518798828125,0.00921630859375,0.49078369140625,0.07585652669270833,0.3320210774739583,MNAT1,kinase
ENSG00000114978,2,74080628,74277235,196608,protein_coding,True,10,0.0032958984375,0.0215911865234375,0.007868448893229166,0.10137430826822917,0.19310506184895834,0.5649820963541666,0.10778299967447917,0.0032958984375,0.0215911865234375,0.032755533854166664,0.10137430826822917,0.19310506184895834,0.10778299967447917,MOB1A,kinase
ENSG00000173542,4,70804022,71000629,196608,protein_coding,True,6,0.0034434000651041665,0.0328826904296875,0.008015950520833334,0.455657958984375,0.055486043294270836,0.10698954264322917,0.3375244140625,0.0034434000651041665,0.032953898111979164,0.044342041015625,0.455657958984375,0.059809366861979164,0.3375244140625,MOB1B,kinase
ENSG00000182208,11,1402943,1599550,196608,protein_coding,True,6,0.00408935546875,0.004770914713541667,0.014216105143229166,0.13862101236979166,0.09034220377604167,0.4586283365885417,0.2893320719401042,0.00408935546875,0.004770914713541667,0.023076375325520832,0.13862101236979166,0.09034220377604167,0.2893320719401042,MOB2,kinase
ENSG00000172081,19,1998375,2194982,196608,protein_coding,True,8,0.0033111572265625,0.017756144205729168,1.52587890625e-05,0.10931905110677083,0.1082305908203125,0.6404774983723959,0.12089029947916667,0.0033111572265625,0.017756144205729168,0.021082560221354168,0.10931905110677083,0.10947672526041667,0.12089029947916667,MOB3A,kinase
ENSG00000120162,9,27431510,27628117,196608,protein_coding,True,5,0.0021260579427083335,0.0023295084635416665,0.0,0.4955495198567708,0.09093729654947917,0.14514668782552084,0.2639109293619792,0.0021260579427083335,0.0023295084635416665,0.00445556640625,0.4955495198567708,0.10838826497395833,0.2639109293619792,MOB3B,kinase
ENSG00000142961,1,46518558,46715165,196608,protein_coding,True,9,0.0032958984375,0.0263519287109375,1.52587890625e-05,0.0165863037109375,0.19404093424479166,0.6088053385416666,0.15090433756510416,0.0032958984375,0.0263519287109375,0.0296630859375,0.0165863037109375,0.19455464680989584,0.15090433756510416,MOB3C,kinase
ENSG00000115540,2,197417267,197613874,196608,protein_coding,True,8,0.0034332275390625,0.017323811848958332,0.0,0.17317708333333334,0.09424845377604167,0.4874979654947917,0.2243194580078125,0.0034332275390625,0.020314534505208332,0.020757039388020832,0.17317708333333334,0.09927876790364583,0.2243194580078125,MOB4,kinase
ENSG00000080823,14,102206886,102403493,196608,protein_coding,True,4,0.007573445638020833,0.0209503173828125,0.027353922526041668,0.3545379638671875,0.07772318522135417,0.4497578938802083,0.062103271484375,0.007573445638020833,0.027338663736979168,0.055877685546875,0.3545379638671875,0.0789794921875,0.062103271484375,MOK,kinase
ENSG00000130830,X,154722735,154919342,196608,protein_coding,True,13,0.008387247721354166,0.0036112467447916665,0.015446980794270834,0.18782552083333334,0.1002655029296875,0.6050313313802084,0.07943216959635417,0.008387247721354166,0.011418660481770834,0.027445475260416668,0.18782552083333334,0.101806640625,0.07943216959635417,MPP1,kinase
ENSG00000108852,17,43811407,44008014,196608,protein_coding,True,10,0.009984334309895834,0.020105997721354168,0.0007781982421875,0.14387003580729166,0.0851287841796875,0.4935963948567708,0.2465362548828125,0.009984334309895834,0.022318522135416668,0.0308685302734375,0.14387003580729166,0.0851287841796875,0.2465362548828125,MPP2,kinase
ENSG00000161647,17,43734866,43931473,196608,protein_coding,True,10,0.009343465169270834,0.006952921549479167,0.0065460205078125,0.14181009928385416,0.134002685546875,0.3380381266276042,0.3633066813151042,0.009343465169270834,0.011479695638020834,0.0228424072265625,0.14181009928385416,0.134002685546875,0.3633066813151042,MPP3,kinase
ENSG00000082126,2,201600390,201796997,196608,protein_coding,True,8,0.010996500651041666,0.0036265055338541665,0.0104217529296875,0.24872334798177084,0.22500101725260416,0.4456634521484375,0.055567423502604164,0.010996500651041666,0.005503336588541667,0.025044759114583332,0.24872334798177084,0.23123677571614584,0.055567423502604164,MPP4,kinase
ENSG00000150054,10,28236986,28433593,196608,protein_coding,True,6,0.00018819173177083334,0.0038401285807291665,0.0,0.4918874104817708,0.010340372721354166,0.0058746337890625,0.4878692626953125,0.00018819173177083334,0.0038401285807291665,0.0040283203125,0.4918874104817708,0.0179290771484375,0.4878692626953125,MPP7,kinase
ENSG00000164078,3,49807826,50004433,196608,protein_coding,True,9,0.021479288736979168,0.0029093424479166665,0.0023244222005208335,0.059102376302083336,0.1295928955078125,0.5862274169921875,0.1983642578125,0.021479288736979168,0.008107503255208334,0.026713053385416668,0.059102376302083336,0.13250732421875,0.1983642578125,MST1R,kinase
ENSG00000198793,1,11164252,11360859,196608,protein_coding,True,6,0.022038777669270832,0.0019124348958333333,0.0030670166015625,0.4729868570963542,0.031885782877604164,0.1217803955078125,0.3463287353515625,0.022038777669270832,0.007807413736979167,0.027018229166666668,0.4729868570963542,0.044504801432291664,0.3463287353515625,MTOR,kinase
ENSG00000030304,9,110570475,110767082,196608,protein_coding,True,3,0.005208333333333333,0.000823974609375,0.00013224283854166666,0.49383544921875,0.0076446533203125,0.06941731770833333,0.4229380289713542,0.005208333333333333,0.000823974609375,0.00616455078125,0.49383544921875,0.008783976236979166,0.4229380289713542,MUSK,kinase
ENSG00000065534,3,123786071,123982678,196608,protein_coding,True,3,0.0009918212890625,0.004582722981770833,0.0,0.4942118326822917,0.0790557861328125,0.3190053304036458,0.10215250651041667,0.0009918212890625,0.004597981770833333,0.005574544270833333,0.4942118326822917,0.07972208658854167,0.10215250651041667,MYLK,kinase
ENSG00000101306,20,31720983,31917590,196608,protein_coding,True,9,0.00909423828125,0.005925496419270833,0.00011698404947916667,0.06310017903645833,0.0662689208984375,0.6333058675130209,0.22218831380208334,0.00909423828125,0.005925496419270833,0.01513671875,0.06310017903645833,0.0662689208984375,0.22218831380208334,MYLK2,kinase
ENSG00000140795,16,46692103,46888710,196608,protein_coding,True,6,0.0124969482421875,0.029398600260416668,0.012242635091145834,0.3940938313802083,0.073883056640625,0.1758270263671875,0.3020579020182292,0.0124969482421875,0.029973347981770832,0.05413818359375,0.3940938313802083,0.07647705078125,0.3020579020182292,MYLK3,kinase
ENSG00000145949,6,2672026,2868633,196608,protein_coding,True,4,0.00726318359375,0.00262451171875,0.0020802815755208335,0.488037109375,0.04632568359375,0.17571004231770834,0.2779591878255208,0.00726318359375,0.0031941731770833335,0.011967976888020834,0.488037109375,0.0537261962890625,0.2779591878255208,MYLK4,kinase
ENSG00000137474,11,77029941,77226548,196608,protein_coding,True,4,0.034779866536458336,0.006561279296875,0.011774698893229166,0.3893686930338542,0.0512542724609375,0.3391774495442708,0.167083740234375,0.034779866536458336,0.012919108072916666,0.0531158447265625,0.3893686930338542,0.0512542724609375,0.167083740234375,MYO7A,kinase
ENSG00000170011,3,39710610,39907217,196608,protein_coding,True,0,0.0005594889322916666,0.0020650227864583335,0.0011647542317708333,0.4962107340494792,0.0,0.0,0.5,0.0005594889322916666,0.00262451171875,0.0037892659505208335,0.4962107340494792,0.0,0.5,MYRIP,kinase
ENSG00000172915,13,34843966,35040573,196608,protein_coding,True,2,0.001495361328125,0.0028025309244791665,0.0011749267578125,0.4945271809895833,0.012786865234375,0.0,0.487213134765625,0.001495361328125,0.0028025309244791665,0.005472819010416667,0.4945271809895833,0.012786865234375,0.487213134765625,NBEA,kinase
ENSG00000137601,4,169514340,169710947,196608,protein_coding,True,2,0.0087890625,0.016321818033854168,0.021128336588541668,0.453704833984375,0.0191650390625,0.4808909098307292,0.0,0.0087890625,0.024088541666666668,0.046239217122395836,0.453704833984375,0.026224772135416668,0.0,NEK1,kinase
ENSG00000117650,1,211577359,211773966,196608,protein_coding,True,9,0.007268269856770833,0.0073089599609375,0.0011647542317708333,0.07059224446614583,0.07705179850260417,0.3113250732421875,0.5252888997395834,0.007268269856770833,0.0073089599609375,0.015741984049479168,0.07059224446614583,0.08259073893229167,0.5252888997395834,NEK2,kinase
ENSG00000136098,13,52061296,52257903,196608,protein_coding,True,10,0.007720947265625,0.0111541748046875,0.0015106201171875,0.11673482259114583,0.07701619466145833,0.7446085611979166,0.041254679361979164,0.007720947265625,0.01654052734375,0.0203857421875,0.11673482259114583,0.07744852701822917,0.041254679361979164,NEK3,kinase
ENSG00000114904,3,52672669,52869276,196608,protein_coding,True,23,0.013697306315104166,0.018157958984375,0.0006612141927083334,0.2853902180989583,0.1794586181640625,0.4339243570963542,0.0687103271484375,0.013697306315104166,0.020558675130208332,0.0325164794921875,0.2853902180989583,0.20585123697916666,0.0687103271484375,NEK4,kinase
ENSG00000197168,13,52030788,52227395,196608,protein_coding,True,11,0.013453165690104166,0.02099609375,0.001434326171875,0.4497629801432292,0.08806864420572917,0.3850301106770833,0.041254679361979164,0.013453165690104166,0.025960286458333332,0.035883585611979164,0.4497629801432292,0.09580485026041667,0.041254679361979164,NEK5,kinase
ENSG00000119408,9,124159302,124355909,196608,protein_coding,True,3,0.005655924479166667,0.016876220703125,1.52587890625e-05,0.4642181396484375,0.0012461344401041667,0.011189778645833334,0.5007985432942709,0.005655924479166667,0.01715087890625,0.022547403971354168,0.4642181396484375,0.004709879557291667,0.5007985432942709,NEK6,kinase
ENSG00000151414,1,198058579,198255186,196608,protein_coding,True,1,0.001007080078125,0.004954020182291667,0.0010782877604166667,0.4923960367838542,0.0,0.0,0.5005645751953125,0.001007080078125,0.004954020182291667,0.007039388020833333,0.4923960367838542,0.0020751953125,0.5005645751953125,NEK7,kinase
ENSG00000160602,17,28627593,28824200,196608,protein_coding,True,22,0.011372884114583334,0.008158365885416666,0.0029093424479166665,0.06686909993489583,0.21837361653645834,0.626495361328125,0.06582132975260417,0.011372884114583334,0.009618123372395834,0.022440592447916668,0.06686909993489583,0.22638448079427084,0.06582132975260417,NEK8,kinase
ENSG00000119638,14,75029040,75225647,196608,protein_coding,True,8,0.015726725260416668,0.036509195963541664,0.0155487060546875,0.1763153076171875,0.08969624837239583,0.4126841227213542,0.2535196940104167,0.015726725260416668,0.051035563151041664,0.06778462727864583,0.1763153076171875,0.107818603515625,0.2535196940104167,NEK9,kinase
ENSG00000163491,3,27271156,27467763,196608,protein_coding,True,3,0.010243733723958334,0.0023956298828125,0.016916910807291668,0.4704488118489583,0.055119832356770836,0.4443308512369792,0.0005442301432291666,0.010243733723958334,0.0023956298828125,0.0295562744140625,0.4704488118489583,0.055119832356770836,0.0005442301432291666,NEK10,kinase
ENSG00000114670,3,130928546,131125153,196608,protein_coding,True,5,0.0023142496744791665,0.0027567545572916665,0.004918416341145833,0.4900105794270833,0.051396687825520836,0.4486033121744792,0.0,0.0023142496744791665,0.0030059814453125,0.009989420572916666,0.4900105794270833,0.056920369466145836,0.0,NEK11,kinase
ENSG00000186575,22,29505242,29701849,196608,protein_coding,True,4,0.010309855143229166,0.027257283528645832,3.0517578125e-05,0.4458160400390625,0.055908203125,0.3278452555338542,0.13283284505208334,0.010309855143229166,0.035736083984375,0.03759765625,0.4458160400390625,0.058970133463541664,0.13283284505208334,NF2,kinase
ENSG00000177453,5,43093767,43290374,196608,protein_coding,True,7,0.00665283203125,0.009190877278645834,0.0025634765625,0.4331512451171875,0.050465901692708336,0.4640604654947917,0.033915201822916664,0.00665283203125,0.009190877278645834,0.018407185872395832,0.4331512451171875,0.06457010904947917,0.033915201822916664,NIM1K,kinase
ENSG00000087095,17,27943419,28140026,196608,protein_coding,True,6,0.0037078857421875,0.0056915283203125,0.00023396809895833334,0.49029541015625,0.006113688151041667,0.24433390299479166,0.24962361653645834,0.0037078857421875,0.0056915283203125,0.009633382161458334,0.49029541015625,0.007486979166666667,0.24962361653645834,NLK,kinase
ENSG00000198400,1,156717332,156913939,196608,protein_coding,True,9,0.012908935546875,0.008036295572916666,0.005549112955729167,0.3102925618489583,0.12170918782552083,0.4260813395182292,0.11542256673177083,0.012908935546875,0.013020833333333334,0.026494344075520832,0.3102925618489583,0.14949544270833334,0.11542256673177083,NTRK1,kinase
ENSG00000148053,9,84570071,84766678,196608,protein_coding,True,2,0.007100423177083333,0.010630289713541666,0.025339762369791668,0.4569295247395833,0.012929280598958334,0.4296112060546875,0.057459513346354164,0.007100423177083333,0.011932373046875,0.043070475260416664,0.4569295247395833,0.012929280598958334,0.057459513346354164,NTRK2,kinase
ENSG00000140538,15,88158689,88355296,196608,protein_coding,True,1,0.0020090738932291665,0.0036061604817708335,0.0,0.4933624267578125,0.009735107421875,0.06287129720052083,0.4284159342447917,0.0020090738932291665,0.0049896240234375,0.005615234375,0.4933624267578125,0.013544718424479166,0.4284159342447917,NTRK3,kinase
ENSG00000074590,12,106040650,106237257,196608,protein_coding,True,3,0.0100860595703125,0.020029703776041668,1.52587890625e-05,0.3544413248697917,0.015594482421875,0.033884684244791664,0.565948486328125,0.0100860595703125,0.021514892578125,0.030131022135416668,0.3544413248697917,0.0194244384765625,0.565948486328125,NUAK1,kinase
ENSG00000163545,1,205223441,205420048,196608,protein_coding,True,6,0.00958251953125,0.007649739583333333,1.52587890625e-05,0.08286539713541667,0.07082112630208333,0.5675760904947916,0.2614898681640625,0.00958251953125,0.007649739583333333,0.017247517903645832,0.08286539713541667,0.07082112630208333,0.2614898681640625,NUAK2,kinase
ENSG00000154358,1,228109740,228306347,196608,protein_coding,True,11,0.0745849609375,0.030629475911458332,0.012868245442708334,0.3819173177083333,0.125640869140625,0.110565185546875,0.2637939453125,0.0745849609375,0.033121744791666664,0.11808268229166667,0.3819173177083333,0.1870269775390625,0.2637939453125,OBSCN,kinase
ENSG00000172939,3,38066785,38263392,196608,protein_coding,True,4,0.008427937825520834,0.01751708984375,0.004933675130208333,0.4288991292317708,0.0866546630859375,0.294464111328125,0.1591033935546875,0.008427937825520834,0.020868937174479168,0.030878702799479168,0.4288991292317708,0.0866546630859375,0.1591033935546875,OXSR1,kinase
ENSG00000149269,11,77376331,77572938,196608,protein_coding,True,3,0.0022328694661458335,0.007420857747395833,0.0009765625,0.4893747965494792,0.012969970703125,0.2942301432291667,0.1927947998046875,0.0022328694661458335,0.007960001627604166,0.010630289713541666,0.4893747965494792,0.019404093424479168,0.1927947998046875,PAK1,kinase
ENSG00000180370,3,196641439,196838046,196608,protein_coding,True,7,0.008000691731770834,0.023213704427083332,0.0006764729817708334,0.4400685628255208,0.048329671223958336,0.4326731363932292,0.047037760416666664,0.008000691731770834,0.023213704427083332,0.031890869140625,0.4400685628255208,0.049550374348958336,0.047037760416666664,PAK2,kinase
ENSG00000077264,X,110845981,111042588,196608,protein_coding,True,0,0.0,0.0021209716796875,0.0,0.4978790283203125,0.0,0.0,0.5,0.0,0.0021209716796875,0.0021209716796875,0.4978790283203125,0.0,0.5,PAK3,kinase
ENSG00000130669,19,39027424,39224031,196608,protein_coding,True,6,0.0090179443359375,0.025182088216145832,0.0019175211588541667,0.2540384928385417,0.03564453125,0.1642608642578125,0.5099385579427084,0.0090179443359375,0.025182088216145832,0.0361175537109375,0.2540384928385417,0.037501017252604164,0.5099385579427084,PAK4,kinase
ENSG00000101349,20,9740772,9937379,196608,protein_coding,True,1,0.0,0.002899169921875,0.0,0.4971059163411458,0.008448282877604166,0.16867574055989584,0.3228708902994792,0.0,0.002899169921875,0.002899169921875,0.4971059163411458,0.009343465169270834,0.3228708902994792,PAK5,kinase
ENSG00000137843,15,40119124,40315731,196608,protein_coding,True,14,0.0103912353515625,0.0206146240234375,0.0030568440755208335,0.2714182535807292,0.107208251953125,0.3556009928385417,0.23170979817708334,0.0103912353515625,0.0206146240234375,0.034062703450520836,0.2714182535807292,0.17143758138020834,0.23170979817708334,PAK6,kinase
ENSG00000072415,14,67142409,67339016,196608,protein_coding,True,5,0.010325113932291666,0.028447469075520832,0.036631266276041664,0.4095662434895833,0.043858846028645836,0.3707122802734375,0.10045878092447917,0.010325113932291666,0.028564453125,0.07540384928385417,0.4095662434895833,0.058873494466145836,0.10045878092447917,PALS1,kinase
ENSG00000152782,10,89546938,89743545,196608,protein_coding,True,7,0.007176717122395833,0.027582804361979168,0.002410888671875,0.2972310384114583,0.06589762369791667,0.4824473063151042,0.11725362141927083,0.007176717122395833,0.027582804361979168,0.03717041015625,0.2972310384114583,0.06630961100260417,0.11725362141927083,PANK1,kinase
ENSG00000125779,20,3790535,3987142,196608,protein_coding,True,10,0.009867350260416666,0.035410563151041664,0.0011342366536458333,0.16237386067708334,0.14258829752604166,0.4891204833984375,0.15950520833333334,0.009867350260416666,0.040924072265625,0.046412150065104164,0.16237386067708334,0.1612091064453125,0.15950520833333334,PANK2,kinase
ENSG00000120137,5,168481296,168677903,196608,protein_coding,True,8,0.005645751953125,0.046971638997395836,1.52587890625e-05,0.104400634765625,0.058329264322916664,0.2377777099609375,0.5468597412109375,0.005645751953125,0.047200520833333336,0.052632649739583336,0.104400634765625,0.06610616048177083,0.5468597412109375,PANK3,kinase
ENSG00000157881,1,2428308,2624915,196608,protein_coding,True,12,0.0134429931640625,0.0038045247395833335,0.008550008138020834,0.06606547037760417,0.17544047037760416,0.6218007405598959,0.11089579264322917,0.0134429931640625,0.010101318359375,0.025797526041666668,0.06606547037760417,0.17544047037760416,0.11089579264322917,PANK4,kinase
ENSG00000115687,2,241052548,241249155,196608,protein_coding,True,8,0.020899454752604168,0.015177408854166666,0.018168131510416668,0.1703948974609375,0.16676839192708334,0.5642191569010416,0.04437255859375,0.020899454752604168,0.018742879231770832,0.0542449951171875,0.1703948974609375,0.17138671875,0.04437255859375,PASK,kinase
ENSG00000178104,1,148709836,148906443,196608,protein_coding,True,5,0.004704793294270833,0.013676961263020834,0.0021006266276041665,0.4795176188151042,0.024658203125,0.0578765869140625,0.4174652099609375,0.004704793294270833,0.01397705078125,0.020482381184895832,0.4795176188151042,0.025929768880208332,0.4174652099609375,PDE4DIP,kinase
ENSG00000134853,4,54130826,54327433,196608,protein_coding,True,2,0.0175018310546875,0.027186075846354168,0.0038706461588541665,0.3022206624348958,0.0017649332682291667,0.4989980061848958,0.14845784505208334,0.0175018310546875,0.0287628173828125,0.048558553059895836,0.3022206624348958,0.009562174479166666,0.14845784505208334,PDGFRA,kinase
ENSG00000113721,5,150059956,150256563,196608,protein_coding,True,6,0.017049153645833332,0.012379964192708334,0.006861368815104167,0.1775054931640625,0.09111531575520833,0.6092631022135416,0.08582560221354167,0.017049153645833332,0.026540120442708332,0.036290486653645836,0.1775054931640625,0.09111531575520833,0.08582560221354167,PDGFRB,kinase
ENSG00000175087,1,26012853,26209460,196608,protein_coding,True,10,0.0052032470703125,0.017974853515625,1.52587890625e-05,0.0500030517578125,0.12007649739583333,0.29644775390625,0.5102793375651041,0.0052032470703125,0.017974853515625,0.023193359375,0.0500030517578125,0.12007649739583333,0.5102793375651041,PDIK1L,kinase
ENSG00000152256,2,172457069,172653676,196608,protein_coding,True,4,0.006978352864583333,0.067779541015625,0.0007476806640625,0.19557698567708334,0.045069376627604164,0.4549306233723958,0.22891743977864584,0.006978352864583333,0.06988016764322917,0.07550557454427083,0.19557698567708334,0.048960367838541664,0.22891743977864584,PDK1,kinase
ENSG00000005882,17,49996433,50193040,196608,protein_coding,True,14,0.0062103271484375,0.0141143798828125,0.007502237955729167,0.060755411783854164,0.1857452392578125,0.4501241048177083,0.2755482991536458,0.0062103271484375,0.014617919921875,0.027826944986979168,0.060755411783854164,0.20091756184895834,0.2755482991536458,PDK2,kinase
ENSG00000067992,X,24366940,24563547,196608,protein_coding,True,4,0.006337483723958333,0.0614166259765625,0.021031697591145832,0.3446807861328125,0.0288238525390625,0.005299886067708333,0.53240966796875,0.006337483723958333,0.061559041341145836,0.08878580729166667,0.3446807861328125,0.030034383138020832,0.53240966796875,PDK3,kinase
